ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415325567.03724,template1,0,0,0,0,0,0,0,0,0,0
1415325567.03724,template0,0,0,0,0,0,0,0,0,0,0
1415325567.03724,postgres,0,970,8,8651,43039,324000,19896,0,0,0
1415325567.03724,dbt3,11,37828,0,1656291705,8709015006,124585958307,19607644670,706201712,6394,11262290
1415325627.03778,template1,0,0,0,0,0,0,0,0,0,0
1415325627.03778,template0,0,0,0,0,0,0,0,0,0,0
1415325627.03778,postgres,0,972,8,8651,43094,324662,19907,0,0,0
1415325627.03778,dbt3,12,37894,0,1657035607,8711005676,124627367967,19607650776,732801892,6464,11262296
1415325687.04271,template1,0,0,0,0,0,0,0,0,0,0
1415325687.04271,template0,0,0,0,0,0,0,0,0,0,0
1415325687.04271,postgres,0,974,8,8651,43149,325324,19918,0,0,0
1415325687.04271,dbt3,8,37918,0,1657286828,8711888891,124691374058,19607653389,732801983,6465,11262296
1415325747.04741,template1,0,0,0,0,0,0,0,0,0,0
1415325747.04741,template0,0,0,0,0,0,0,0,0,0,0
1415325747.04741,postgres,0,976,8,8651,43204,325986,19929,0,0,0
1415325747.04741,dbt3,6,37934,0,1657286828,8712186817,124691379528,19607655332,732802061,6465,11262296
1415325807.05133,template1,0,0,0,0,0,0,0,0,0,0
1415325807.05133,template0,0,0,0,0,0,0,0,0,0,0
1415325807.05133,postgres,0,978,8,8651,43259,326648,19940,0,0,0
1415325807.05133,dbt3,6,37946,0,1657286828,8712189930,124691384403,19607656680,732802061,6465,11262296
1415325867.05335,template1,0,0,0,0,0,0,0,0,0,0
1415325867.05335,template0,0,0,0,0,0,0,0,0,0,0
1415325867.05335,postgres,0,980,8,8651,43314,327310,19951,0,0,0
1415325867.05335,dbt3,6,37958,0,1657286828,8712193043,124691389278,19607658028,732802061,6465,11262296
1415325927.05881,template1,0,0,0,0,0,0,0,0,0,0
1415325927.05881,template0,0,0,0,0,0,0,0,0,0,0
1415325927.05881,postgres,0,982,8,8651,43369,327972,19962,0,0,0
1415325927.05881,dbt3,13,37981,0,1658352508,8714504282,124691394276,19607659491,792788113,6465,11262296
1415325987.07384,template1,0,0,0,0,0,0,0,0,0,0
1415325987.07384,template0,0,0,0,0,0,0,0,0,0,0
1415325987.07384,postgres,0,984,8,8651,43424,328634,19973,0,0,0
1415325987.07384,dbt3,12,37996,0,1660479214,8714511801,124811371484,19607661066,792788121,6467,11262296
1415326047.06576,template1,0,0,0,0,0,0,0,0,0,0
1415326047.06576,template0,0,0,0,0,0,0,0,0,0,0
1415326047.06576,postgres,0,986,8,8651,43479,329296,19984,0,0,0
1415326047.06576,dbt3,10,38012,0,1662586452,8714538968,124931348780,19607662714,792788133,6467,11262296
1415326107.07228,template1,0,0,0,0,0,0,0,0,0,0
1415326107.07228,template0,0,0,0,0,0,0,0,0,0,0
1415326107.07228,postgres,0,988,8,8651,43534,329958,19995,0,0,0
1415326107.07228,dbt3,7,38029,0,1665723872,8714601639,125111312513,19607664717,792788151,6467,11262296
1415326167.07641,template1,0,0,0,0,0,0,0,0,0,0
1415326167.07641,template0,0,0,0,0,0,0,0,0,0,0
1415326167.07641,postgres,0,990,8,8651,43589,330620,20006,0,0,0
1415326167.07641,dbt3,7,38043,0,1665723872,8714604806,125111317486,19607666085,792788151,6467,11262296
1415326227.08003,template1,0,0,0,0,0,0,0,0,0,0
1415326227.08003,template0,0,0,0,0,0,0,0,0,0,0
1415326227.08003,postgres,0,992,8,8651,43644,331282,20017,0,0,0
1415326227.08003,dbt3,5,38059,0,1665723872,8714608477,125111323058,19607667728,792788151,6467,11262296
1415326287.08342,template1,0,0,0,0,0,0,0,0,0,0
1415326287.08342,template0,0,0,0,0,0,0,0,0,0,0
1415326287.08342,postgres,0,994,8,8651,43699,331944,20028,0,0,0
1415326287.08342,dbt3,5,38073,0,1666756397,8714644535,125171313889,19607669224,792788159,6467,11262296
