# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415325616;5074.67;144207.47;54875.23;0.12;139993.00;0.00;0.00;0.00;0.00
axle;60;1415325676;4003.20;102258.20;55478.20;0.02;29777.30;0.00;0.00;0.00;0.00
axle;60;1415325736;3152.07;100542.80;17361.93;0.00;17771.37;0.00;0.00;0.00;0.00
axle;60;1415325796;3132.80;78489.07;6289.67;0.00;17398.48;0.00;0.00;0.00;0.00
axle;60;1415325856;3380.33;60565.87;5770.72;0.00;14973.75;0.00;0.00;0.00;0.00
axle;60;1415325916;2953.13;157103.87;4776.03;0.00;6634.12;0.00;0.00;0.00;0.00
axle;60;1415325976;3305.60;33230.67;1197.55;0.00;4316.55;0.00;39.17;35.03;89.45
axle;60;1415326036;3443.60;28956.40;52202.85;0.13;46991.98;0.00;4335.73;3663.65;84.50
axle;60;1415326096;3350.53;129950.87;7436.17;0.00;50834.92;0.00;0.00;0.00;0.00
axle;60;1415326156;3575.07;18751.27;5307.10;0.10;11289.92;0.00;0.00;0.00;0.00
axle;60;1415326216;3403.47;19101.07;3872.40;0.00;9912.25;0.00;0.00;0.00;0.00
axle;60;1415326276;3493.93;48959.60;3137.93;0.00;32043.43;0.00;0.00;0.00;0.00
