ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415326323.05996,template1,0,0,0,0,0,0,0,0,0,0
1415326323.05996,template0,0,0,0,0,0,0,0,0,0,0
1415326323.05996,postgres,0,995,8,8701,44409,332470,20456,0,0,0
1415326323.05996,dbt3,1,38149,0,1668080120,8714711583,125231319575,19607684164,792788241,6469,11262311
1415326383.06809,template1,0,0,0,0,0,0,0,0,0,0
1415326383.06809,template0,0,0,0,0,0,0,0,0,0,0
1415326383.06809,postgres,0,997,8,8701,44464,333132,20467,0,0,0
1415326383.06809,dbt3,6,38184,0,1668838579,8717837834,125237887526,19612116590,792862861,6472,11262311
1415326443.07656,template1,0,0,0,0,0,0,0,0,0,0
1415326443.07656,template0,0,0,0,0,0,0,0,0,0,0
1415326443.07656,postgres,0,999,8,8701,44519,333794,20478,0,0,0
1415326443.07656,dbt3,4,38198,0,1668838579,8717841515,125237893130,19612118237,792862861,6472,11262311
1415326503.07145,template1,0,0,0,0,0,0,0,0,0,0
1415326503.07145,template0,0,0,0,0,0,0,0,0,0,0
1415326503.07145,postgres,0,1001,8,8716,44559,334456,20489,0,0,0
1415326503.07145,dbt3,6,38232,0,1670983777,8750836923,125331710785,19641786847,792862865,6476,11262311
1415326563.07837,template1,0,0,0,0,0,0,0,0,0,0
1415326563.07837,template0,0,0,0,0,0,0,0,0,0,0
1415326563.07837,postgres,0,1003,8,8716,44614,335118,20500,0,0,0
1415326563.07837,dbt3,4,38252,0,1671662836,8752584694,125468323630,19641789383,792862866,6477,11262311
1415326623.08133,template1,0,0,0,0,0,0,0,0,0,0
1415326623.08133,template0,0,0,0,0,0,0,0,0,0,0
1415326623.08133,postgres,0,1005,8,8731,44654,335780,20511,0,0,0
1415326623.08133,dbt3,6,38269,0,1671848476,8753405771,125473655357,19647117434,792862867,6478,11262311
1415326683.08678,template1,0,0,0,0,0,0,0,0,0,0
1415326683.08678,template0,0,0,0,0,0,0,0,0,0,0
1415326683.08678,postgres,0,1007,8,8731,44709,336442,20522,0,0,0
1415326683.08678,dbt3,4,38288,0,1673214012,8763509403,125596491540,19649858607,792862868,6479,11262311
1415326743.09497,template1,0,0,0,0,0,0,0,0,0,0
1415326743.09497,template0,0,0,0,0,0,0,0,0,0,0
1415326743.09497,postgres,0,1009,8,8731,44764,337104,20533,0,0,0
1415326743.09497,dbt3,5,38305,0,1673222756,8763793278,125613011596,19649860341,792862869,6480,11262311
1415326803.09438,template1,0,0,0,0,0,0,0,0,0,0
1415326803.09438,template0,0,0,0,0,0,0,0,0,0,0
1415326803.09438,postgres,0,1011,8,8731,44819,337766,20544,0,0,0
1415326803.09438,dbt3,6,38334,0,1673954282,8764962651,125712287798,19651057186,792862872,6483,11262311
1415326863.10272,template1,0,0,0,0,0,0,0,0,0,0
1415326863.10272,template0,0,0,0,0,0,0,0,0,0,0
1415326863.10272,postgres,0,1013,8,8746,44859,338428,20555,0,0,0
1415326863.10272,dbt3,4,38348,0,1673954284,8764966330,125712293402,19651058833,792862872,6483,11262311
1415326923.10221,template1,0,0,0,0,0,0,0,0,0,0
1415326923.10221,template0,0,0,0,0,0,0,0,0,0,0
1415326923.10221,postgres,0,1015,8,8746,44914,339090,20566,0,0,0
1415326923.10221,dbt3,6,38376,0,1675843784,8766568355,125756044688,19694806692,792862890,6487,11262326
1415326983.10507,template1,0,0,0,0,0,0,0,0,0,0
1415326983.10507,template0,0,0,0,0,0,0,0,0,0,0
1415326983.10507,postgres,0,1017,8,8761,44954,339752,20577,0,0,0
1415326983.10507,dbt3,5,38407,0,1677377310,8767661335,125833658020,19710258088,792862893,6490,11262326
1415327043.10801,template1,0,0,0,0,0,0,0,0,0,0
1415327043.10801,template0,0,0,0,0,0,0,0,0,0,0
1415327043.10801,postgres,0,1019,8,8761,45009,340414,20588,0,0,0
1415327043.10801,dbt3,4,38426,0,1678092988,8768424869,125896387330,19712837740,792862894,6491,11262326
1415327103.11147,template1,0,0,0,0,0,0,0,0,0,0
1415327103.11147,template0,0,0,0,0,0,0,0,0,0,0
1415327103.11147,postgres,0,1021,8,8779,45046,341076,20599,0,0,0
1415327103.11147,dbt3,6,38448,0,1680519442,8768784915,125952089376,19738406399,792862896,6493,11262326
