# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415326382;3688.73;16886.00;44960.22;0.00;12011.02;0.00;0.00;0.00;0.00
axle;60;1415326442;3669.33;4939.73;20604.02;0.00;4255.88;0.00;0.00;0.00;0.00
axle;60;1415326502;3654.47;14301.00;76097.57;0.00;9679.98;0.00;0.00;0.00;0.00
axle;60;1415326562;3694.93;3594.93;21772.60;0.00;11245.45;0.00;105.48;87.15;82.62
axle;60;1415326622;3594.67;22510.93;52764.18;0.00;4990.90;0.00;0.00;0.00;0.00
axle;60;1415326682;3520.00;4395.47;19010.00;0.00;31024.53;0.00;52.87;40.33;76.29
axle;60;1415326742;3488.00;2597.40;32645.70;0.00;5400.42;0.00;0.00;0.00;0.00
axle;60;1415326802;3445.40;2162.20;32290.68;0.00;11072.92;0.00;0.00;0.00;0.00
axle;60;1415326862;3447.47;2850.13;36740.87;0.00;4757.37;0.00;481.10;382.83;79.57
axle;60;1415326922;3483.73;2655.33;46026.63;0.00;14333.00;0.00;0.00;0.00;0.00
axle;60;1415326982;3411.20;2586.00;52066.75;0.00;7007.57;0.00;0.00;0.00;0.00
axle;60;1415327042;3517.87;2675.73;61915.07;0.00;4896.00;0.00;0.00;0.00;0.00
axle;60;1415327102;3496.60;3113.93;67235.53;0.00;10696.08;0.00;0.00;0.00;0.00
